guard_suicide,guard_accidents,guard_selfHarm,guard_depression,guard_racism,guard_eatingDisorders
0.7454083,0.6650343,0.8329342,0.7143465,0.5802769,0.8405604
0.78455037,0.73937106,0.87392217,0.7660914,0.6341982,0.8737051
0.6226254,0.7495217,0.74880314,0.5860838,0.5592896,0.7836775
0.66391146,0.73577404,0.7996465,0.622007,0.62548614,0.8084494
0.75478125,0.75611395,0.7826183,0.6279647,0.62334067,0.77781177
0.6180161,0.60809827,0.77130103,0.6247504,0.569133,0.7837825
0.78403986,0.750418,0.86517125,0.7749219,0.62333745,0.855118
0.81152916,0.7579645,0.8426505,0.77174276,0.6225779,0.84306484
0.61890316,0.72822094,0.77989346,0.65671533,0.5556928,0.8081358
0.6235656,0.7511644,0.7920599,0.64539605,0.5318005,0.80853146
0.633866,0.9033915,0.7575017,0.6395684,0.48896128,0.7638724
0.77936095,0.7327288,0.8697138,0.75785565,0.7466602,0.8832437
0.6471444,0.61943066,0.7754822,0.6354349,0.6113096,0.78931296
0.68227684,0.67416793,0.8219576,0.68060946,0.61565274,0.8331797
0.64139485,0.70650166,0.7877813,0.716277,0.55202067,0.8065343
0.7223344,0.76080275,0.8458375,0.69693214,0.6119569,0.86005574
0.7621898,0.83105433,0.85640985,0.7022845,0.6211817,0.8591675
0.56288856,0.8374009,0.7354337,0.55914366,0.45757753,0.7530292
0.6975494,0.6414096,0.81011015,0.65832466,0.5922924,0.826231
0.5880724,0.6012876,0.74546397,0.5913215,0.5330641,0.7577468
0.8487843,0.7052385,0.86436427,0.768464,0.6082987,0.8528539
0.5786762,0.6905616,0.776022,0.6293295,0.5491437,0.8021848
0.6708308,0.80248296,0.77057374,0.6080603,0.5464387,0.7961302
0.6767273,0.6859185,0.7858543,0.5969613,0.52348864,0.7976943
0.7119147,0.75187707,0.8408268,0.7367629,0.6085733,0.8512578
0.6812256,0.64273435,0.83264446,0.7082844,0.66719484,0.84651333
0.78424543,0.7479031,0.85796344,0.71408457,0.5872012,0.8601823
0.5851569,0.58387536,0.7366833,0.57135737,0.53163236,0.7517964
0.69981325,0.7096314,0.86261386,0.71035576,0.67972785,0.8854466
0.7492953,0.71606964,0.8527046,0.7661431,0.6058925,0.86807525
0.6073858,0.7140883,0.76849717,0.61514705,0.58383703,0.80384237
0.79061574,0.7034345,0.87324136,0.7568423,0.78816736,0.8864084
0.609757,0.6192571,0.7715419,0.6115144,0.56261563,0.7881014
0.65219706,0.747503,0.8067626,0.65170354,0.5495571,0.81584454
0.5867637,0.6919026,0.72172457,0.5390911,0.5000654,0.7511149
0.51337045,0.66438025,0.7167076,0.5989858,0.52930707,0.75110525
0.6613255,0.906653,0.7765726,0.6596978,0.49253955,0.7841842
0.7394186,0.750824,0.8171925,0.70876867,0.6253553,0.8299322
0.60050833,0.6713212,0.7726909,0.6883865,0.57684493,0.8042271
0.62555337,0.7820757,0.7968531,0.64566517,0.5297127,0.81056947
0.68580043,0.8260861,0.7842137,0.6803328,0.48383075,0.7739333
0.72937626,0.653774,0.8266496,0.6999828,0.6540297,0.8439568
0.5577763,0.6818008,0.7062638,0.5309601,0.46142086,0.7156715
0.9050376,0.68210393,0.86352384,0.79542345,0.6944916,0.83741623
0.7577504,0.7979709,0.84678286,0.70622414,0.6099967,0.84576917
0.7720606,0.63799566,0.8150547,0.67580116,0.63521475,0.8200748
0.6204765,0.6840583,0.7897962,0.6087098,0.55732036,0.813741
0.7162946,0.75358856,0.77913505,0.61422795,0.542968,0.77535766
0.6818917,0.7399427,0.8126637,0.67793745,0.6556213,0.8401393
0.75778747,0.70292926,0.8206899,0.6990562,0.73720443,0.8371921
0.75986135,0.7290972,0.8163355,0.7197331,0.6309916,0.8299485
0.6889115,0.8321352,0.8277306,0.67042786,0.6125262,0.83984506
0.8019012,0.6535273,0.8175752,0.70829767,0.5262037,0.8055271
0.7541744,0.8147502,0.7933539,0.6553486,0.6106771,0.7897654
0.68192834,0.6133606,0.78270525,0.6355956,0.6081067,0.80316204
0.7317918,0.78395426,0.8273572,0.7242713,0.662701,0.8408277
0.79631346,0.6347246,0.8690465,0.7437005,0.6629692,0.8657701
0.7096838,0.7834472,0.7566816,0.6267349,0.51687986,0.75177765
0.6934833,0.73714,0.84519076,0.7124512,0.6233297,0.86415386
0.82107097,0.7495216,0.8430378,0.85529584,0.5729958,0.83190036
0.6859352,0.80608046,0.7916032,0.615452,0.61848253,0.79954666
0.6715812,0.7838458,0.82075644,0.72476333,0.5465731,0.8385673
0.68998885,0.7893862,0.7805849,0.64650875,0.52212757,0.7806506
0.6201065,0.72435737,0.7675905,0.6210831,0.5198385,0.78394425
0.6110349,0.7237204,0.77837276,0.59874636,0.5204608,0.8004408
0.8271269,0.78968346,0.8363156,0.75490373,0.5774967,0.82100004
0.66623044,0.84840995,0.7559581,0.6680649,0.44862676,0.7479873
0.58998173,0.8689104,0.7697537,0.61376405,0.48134905,0.7838386
0.66778874,0.7877207,0.811308,0.6463085,0.5598757,0.80919737
0.7298167,0.7367591,0.7795006,0.64217794,0.5886233,0.77709156
0.8314057,0.79909074,0.8524305,0.75977093,0.58901054,0.83831245
0.9159963,0.6379475,0.86225677,0.79152954,0.70296246,0.8441232
0.8557475,0.6593882,0.8865085,0.82207197,0.68066007,0.87233317
0.8080738,0.64527184,0.8598677,0.72150445,0.61225444,0.84551436
0.6912786,0.8808044,0.8273321,0.691757,0.5623458,0.83400327
0.7578964,0.6676836,0.85911834,0.7547952,0.72104657,0.868119
0.7482665,0.70379686,0.85166293,0.6806414,0.6091399,0.84922916
0.6353686,0.65867156,0.7694181,0.5857042,0.5721529,0.78458333
0.72270834,0.74284023,0.85287124,0.7165959,0.67250097,0.86871415
0.70011306,0.7571933,0.7549471,0.6323631,0.5163947,0.7530698
0.84907496,0.7086983,0.8400035,0.733248,0.57479525,0.8367876
0.7082716,0.8464916,0.81649715,0.7096617,0.56641257,0.8090181
0.70664585,0.6854418,0.82313836,0.7092099,0.59611183,0.83511937
0.72945064,0.7442647,0.8580499,0.7289243,0.67703,0.86503613
0.62459314,0.83832633,0.78384286,0.6782775,0.5333971,0.7882223
0.7194248,0.6439644,0.8076024,0.67772293,0.56918454,0.82170975
0.7766273,0.6128446,0.8237532,0.6715853,0.64024496,0.82309425
0.77309144,0.7061951,0.8123381,0.6529258,0.5328873,0.8043176
0.76002294,0.77745086,0.8452593,0.7564762,0.6392249,0.8522447
0.6880369,0.7972248,0.76916254,0.62205493,0.5228456,0.7717942
0.77886033,0.6494201,0.8412257,0.7257936,0.69342613,0.84661657
0.84825337,0.75296444,0.8621589,0.7853624,0.6079808,0.8514785
0.6675838,0.6254101,0.77731097,0.62819856,0.600263,0.79791045
0.6697032,0.68377095,0.7890357,0.6157747,0.57151866,0.816659
0.6216367,0.9203344,0.77055776,0.6675071,0.5180632,0.7901587
0.6693453,0.6812211,0.7844547,0.6438685,0.5773208,0.80066335
0.80856186,0.58673453,0.8627487,0.7323993,0.6825278,0.8673415
0.6269379,0.6179061,0.7868597,0.6000749,0.6752713,0.80767876
0.5578242,0.6427228,0.7466512,0.56361604,0.5221245,0.7633876
0.8711329,0.7045812,0.87068707,0.7943043,0.67214847,0.86320597
0.6134468,0.72735584,0.7667177,0.613802,0.5193943,0.7885192
0.8172993,0.54759276,0.8227779,0.6888386,0.63637143,0.8237836
0.7435156,0.7780174,0.8012518,0.6961729,0.5904622,0.803629
0.7189493,0.6842673,0.7656681,0.62568283,0.57539773,0.78290296
0.6125401,0.7103275,0.8058492,0.6493042,0.6039561,0.8305673
0.73803407,0.6517518,0.8443548,0.7170933,0.72922194,0.86428756
0.65097123,0.61496764,0.789637,0.66203815,0.60693806,0.8131709
0.64999187,0.86230403,0.74700254,0.6596308,0.4395331,0.740201
0.66313785,0.7977129,0.82909495,0.691264,0.5570546,0.84777707
0.7586469,0.7666584,0.8881416,0.7346079,0.6534564,0.89283615
0.775086,0.63628787,0.87197274,0.75642425,0.68370056,0.86771774
0.7177716,0.7596832,0.82957405,0.7286985,0.67872685,0.8479376
0.62107605,0.68401563,0.77180266,0.6227593,0.5797878,0.7863123
0.68529767,0.86486584,0.7763867,0.7011289,0.4900689,0.7672248
0.6288765,0.891639,0.7806555,0.6532151,0.51068217,0.8025643
0.7687492,0.67055225,0.8334729,0.73427737,0.6035594,0.8463721
0.73419535,0.84378666,0.8520746,0.7523711,0.59007835,0.85766315
0.7814797,0.6942708,0.8851155,0.8432997,0.6957144,0.8976496
0.7454837,0.740385,0.82878226,0.7161938,0.6290671,0.8325329
0.6651241,0.65294194,0.79739964,0.64437795,0.61390924,0.81930625
0.70481753,0.839091,0.79605967,0.68878937,0.5193316,0.79308766
0.74696356,0.8513001,0.79294664,0.68962246,0.57460874,0.7819993
0.6007662,0.71641314,0.76323485,0.60576695,0.49257666,0.7776765
0.7643573,0.7137993,0.83800507,0.699785,0.6818126,0.85238916
0.677222,0.8555132,0.8109991,0.66943485,0.5286711,0.8123199
0.61543006,0.7306504,0.7701233,0.60988563,0.5773292,0.80210507
0.7141754,0.8340307,0.797636,0.69885135,0.5296185,0.79446495
0.82183516,0.76499885,0.83157325,0.7497687,0.67686814,0.82614815
0.7541676,0.76036316,0.81372654,0.7209,0.5598271,0.81645745
0.82626766,0.655982,0.88563067,0.81399816,0.69964737,0.88541204
0.6260497,0.7495282,0.77362096,0.6289029,0.51108783,0.7908062
0.6482996,0.69949865,0.816645,0.68643874,0.608141,0.8421577
0.6574675,0.8450854,0.84385717,0.74487525,0.5650042,0.85921216
0.6459502,0.7108699,0.81845266,0.6540075,0.5948336,0.8362205
0.8383828,0.74973434,0.8089254,0.75471765,0.60436684,0.78807163
0.7031911,0.7430995,0.8332819,0.702704,0.659032,0.8461444
0.6306273,0.87883395,0.76937366,0.6615869,0.52360916,0.7877675
0.8441157,0.64584166,0.90098417,0.80705565,0.72185653,0.89522946
0.74490803,0.83433574,0.8130333,0.72403383,0.54512334,0.8059119
0.5988125,0.6306724,0.75439274,0.5956705,0.5360891,0.76850325
0.82465905,0.76185465,0.8529231,0.7838429,0.62400275,0.8480889
0.6038903,0.7321281,0.77586794,0.61803687,0.57006776,0.7987079
0.6669638,0.8100102,0.76370054,0.5951494,0.59733236,0.7790813
0.68155223,0.76322734,0.826712,0.6830521,0.6495858,0.8559656
0.76645046,0.8029722,0.85554844,0.72438484,0.60967886,0.8515007
0.72424674,0.7208275,0.8386665,0.74468464,0.65196335,0.8577762
0.7287877,0.75963956,0.7925814,0.6538335,0.5646196,0.7934343
0.739428,0.68808514,0.84195644,0.7340487,0.6808542,0.8558032
0.6749426,0.8106381,0.7878343,0.6572837,0.5759523,0.8108474
0.6993432,0.8149968,0.8049017,0.6757989,0.6013921,0.8212474
0.7369261,0.58298737,0.77515453,0.6237149,0.6138669,0.7871554
0.6176563,0.6426899,0.7465297,0.5888948,0.55117565,0.78281426
0.8356649,0.7615932,0.88717526,0.8332867,0.6526636,0.8825791
0.81557965,0.77421546,0.80282605,0.7297241,0.60757226,0.78747386
0.75634634,0.63171905,0.80738187,0.67961884,0.6653725,0.8161256
0.77058333,0.60169625,0.7902882,0.6493554,0.6179465,0.79037076
0.5960366,0.6462978,0.7397106,0.57352865,0.55706084,0.76767653
0.65440536,0.8990683,0.78906226,0.69065005,0.5457101,0.8002584
0.5977086,0.6488293,0.76270616,0.6098116,0.53150064,0.77683765
0.7716103,0.82245594,0.864274,0.80457324,0.60590214,0.87090707
0.775404,0.56542045,0.8642279,0.7569444,0.70385396,0.8593456
0.6580392,0.70057905,0.79171085,0.61264455,0.5432532,0.8167847
0.57694966,0.6479987,0.77226233,0.6123191,0.56047845,0.7997195
0.63331026,0.73121667,0.7533146,0.59635395,0.47785503,0.7654467
0.7003296,0.8099164,0.7936105,0.6976192,0.51207477,0.80183315
0.6586852,0.85930187,0.82360953,0.7288128,0.5737233,0.8384763
0.6637439,0.6872223,0.77133024,0.5926041,0.5656036,0.80002433
0.77541214,0.62622404,0.8278961,0.7062165,0.64967513,0.8301754
0.7242974,0.787467,0.8354169,0.7162043,0.5813461,0.8335103
0.703305,0.62745625,0.80361414,0.62019944,0.5880021,0.82068163
0.59415036,0.92104554,0.7287843,0.63931453,0.4649722,0.7399137
0.58333,0.5785453,0.7384002,0.57194734,0.54496616,0.75058705
0.58449626,0.70273113,0.7327243,0.58844393,0.47911492,0.7455405
0.8205417,0.5556327,0.8184566,0.6788614,0.6602522,0.8154128
0.61383766,0.69335985,0.7791387,0.6222708,0.58134526,0.80677515
0.8215733,0.7435417,0.85721964,0.7139986,0.62379694,0.85217047
0.63633585,0.65953887,0.76471055,0.5914964,0.58231634,0.79166925
0.8564444,0.7847158,0.8751062,0.79107124,0.6766303,0.86445445
0.55632246,0.5614323,0.7144039,0.55291545,0.5083251,0.72696024
0.7979065,0.75033295,0.8660713,0.7238118,0.6692222,0.8569855
0.70211524,0.68947005,0.85292435,0.71463996,0.6420238,0.8653711
0.728254,0.7175764,0.7935733,0.6313624,0.655906,0.80645967
0.6271122,0.63220483,0.77528524,0.60002184,0.6027937,0.7984598
0.7557347,0.8411797,0.83565193,0.7062194,0.5741841,0.8439623
0.7336361,0.7505687,0.7921748,0.68027997,0.63431257,0.803059
0.8400333,0.7792909,0.8531111,0.7559732,0.58023244,0.8393633
0.7391677,0.79405624,0.84329426,0.6880218,0.6411653,0.8590461
0.77362293,0.69270027,0.8466925,0.76211625,0.6521427,0.8550216
0.79969007,0.75924516,0.813425,0.691859,0.6336704,0.80751616
0.673942,0.6304109,0.78281564,0.62519133,0.6031054,0.80184734
0.7205855,0.8475138,0.81555134,0.6713801,0.5355564,0.81497496
0.62737536,0.88392186,0.80494887,0.7198854,0.5400436,0.8232837
0.7120196,0.7498547,0.8537894,0.6978596,0.5806912,0.8543204
0.6186506,0.593728,0.7672464,0.61440134,0.56364673,0.77566975
0.62431204,0.7303222,0.76926017,0.64828473,0.6258347,0.79486865
0.753805,0.80944514,0.8691881,0.6911608,0.58476484,0.87972015
0.6752352,0.7129039,0.81937027,0.6406542,0.5462854,0.832419
0.85134006,0.77344835,0.8566112,0.74239576,0.5936402,0.84150404
0.7592987,0.6356974,0.82382524,0.6524424,0.587564,0.82467866
0.71935296,0.76677084,0.79089826,0.6408983,0.6027626,0.7880316
0.6060993,0.60438555,0.75582033,0.5924591,0.5232162,0.7681247
0.78364486,0.7243514,0.8975649,0.7876155,0.66443443,0.89785343
0.60634273,0.7198389,0.7423271,0.60767406,0.48115185,0.7513092
0.6669636,0.65531164,0.7953182,0.6437617,0.6031342,0.8282217
0.73266363,0.66839254,0.85722995,0.712641,0.6906536,0.87791544
0.6270473,0.6696835,0.7661965,0.59650344,0.5899773,0.79189974
0.77697945,0.7584918,0.8098065,0.6735908,0.5985371,0.8092482
0.6032899,0.76867306,0.7947497,0.6561856,0.5288016,0.8106488
0.61309975,0.6678895,0.75743616,0.594632,0.5983645,0.7841314
0.59134257,0.75701684,0.7550806,0.6082454,0.5320873,0.78953564
0.6973602,0.88251173,0.8045228,0.6928407,0.5295395,0.81287575
0.6392132,0.6986046,0.8121634,0.6868355,0.5929164,0.8310883
0.88545895,0.74147683,0.9024215,0.7827503,0.69777554,0.8854532
0.66938615,0.89332587,0.80198735,0.7006456,0.5587947,0.81284124
0.67358816,0.800819,0.84057564,0.7104187,0.5697282,0.846774
0.6430976,0.80460066,0.8220717,0.71267945,0.57862604,0.83449054
0.63346523,0.9174508,0.7370339,0.60676646,0.46690795,0.73422337
0.6058457,0.6088763,0.75356346,0.57570255,0.5958743,0.7811409
0.64451396,0.80120426,0.78258777,0.7437394,0.48218203,0.80169725
0.7699151,0.6654683,0.8689093,0.7414792,0.7111583,0.8845619
0.6932902,0.751731,0.8137358,0.6988222,0.64549744,0.8228432
0.7051943,0.83417916,0.8247552,0.7071183,0.5734201,0.834826
0.8037906,0.74040246,0.8750059,0.7494885,0.6429175,0.87516177
0.6496194,0.8299937,0.80311596,0.70035964,0.5616807,0.82402694
0.63153815,0.72991467,0.79750115,0.6595021,0.5869948,0.8216669
0.6373365,0.67855436,0.78096956,0.64249337,0.6117966,0.8133106
0.6450771,0.8854176,0.77995235,0.6873616,0.5238482,0.78297883
0.61416215,0.64520246,0.782717,0.6237886,0.5752653,0.8083568
0.78306526,0.5877967,0.87638247,0.78906786,0.6439787,0.8695307
0.69147897,0.7959285,0.779101,0.6666392,0.5729796,0.7991513
0.59244335,0.60545033,0.7544663,0.5828166,0.5654406,0.78287846
0.61620605,0.8010647,0.7712629,0.67787707,0.49133152,0.7963407
0.7731083,0.5087591,0.8149216,0.7440778,0.5632403,0.8002105
0.73011214,0.763426,0.86294335,0.70707875,0.6286154,0.8763809
0.8218671,0.7431368,0.8587107,0.7490601,0.6332919,0.8559582
0.7966093,0.7097486,0.8612157,0.72617614,0.6635644,0.86524254
0.6158854,0.6436978,0.75846136,0.5783961,0.5615138,0.7837922
0.66493875,0.85840404,0.78828704,0.70229083,0.5318596,0.7944451
0.776339,0.68262154,0.8468495,0.71409273,0.6343935,0.8613733
0.82839787,0.65318197,0.8530371,0.759955,0.65610063,0.85504985
0.8028394,0.6500733,0.8553413,0.72412795,0.76023227,0.8678702
0.7789327,0.61996114,0.8035456,0.6895523,0.5658897,0.79456234
0.6455836,0.87333304,0.7866447,0.68523586,0.5114007,0.7952371
0.6363842,0.73872393,0.77057505,0.64452946,0.588704,0.7997783
0.6442737,0.8715475,0.78230643,0.6606832,0.495419,0.7875545
0.7717321,0.81501955,0.8151739,0.71174306,0.6288912,0.81473863
0.64938605,0.69559854,0.78078574,0.6051818,0.6139476,0.80659693
0.75981665,0.8002455,0.835991,0.7490095,0.55865896,0.837462
0.5972034,0.5879984,0.7547103,0.57548845,0.5690505,0.77405757
0.5883261,0.866244,0.7470183,0.637514,0.48507532,0.76070637
0.58304065,0.640855,0.7591561,0.5843896,0.5512001,0.78654814
0.6533057,0.7774697,0.74283296,0.5848779,0.57438254,0.76364446
0.7375858,0.7811724,0.8539663,0.72433573,0.58366305,0.86110836
0.6476372,0.89428186,0.78649306,0.65202296,0.50347817,0.7935879
0.68138796,0.77241164,0.8284815,0.68423146,0.5699832,0.836421
0.77282935,0.6760278,0.84474826,0.7141605,0.7736895,0.86159414
0.6501744,0.71312195,0.7766026,0.6216576,0.56035954,0.79544795
0.7237094,0.75848484,0.76035386,0.6318514,0.5052098,0.7562978
0.65576583,0.787844,0.80903107,0.6432296,0.5245087,0.82041436
0.7836601,0.6668322,0.8587866,0.7310197,0.67925656,0.86990243
0.59715235,0.76208484,0.75623924,0.5743608,0.52596897,0.78064513
0.7839091,0.6904338,0.88678116,0.76135397,0.6822466,0.8960262
0.70370835,0.83976966,0.82302094,0.7209863,0.5594141,0.82809454
0.648529,0.87332094,0.7848521,0.6704127,0.49679476,0.79295594
0.6782071,0.69089335,0.8024437,0.6546827,0.5443093,0.81258327
0.6755952,0.689458,0.82608443,0.65378857,0.65229875,0.8432158
0.6142077,0.8304502,0.7622258,0.5833313,0.51131064,0.76867455
0.63457423,0.7218115,0.75318974,0.5778277,0.57420963,0.7808452
0.5523155,0.8528348,0.6992285,0.57323784,0.4239911,0.70037156
0.63635606,0.94024295,0.74894774,0.6516643,0.48841187,0.75505316
0.6690423,0.7182434,0.83390564,0.6425952,0.5937875,0.84187114
0.6412966,0.6681571,0.7706619,0.6408645,0.59597605,0.79947984
0.70414704,0.75615114,0.821036,0.73047113,0.5700014,0.8370406
0.6072586,0.77929175,0.77546835,0.6452768,0.47097576,0.7742462
0.61408556,0.65969664,0.77414805,0.61302114,0.5893376,0.80123985
0.7605424,0.71405566,0.8079503,0.74655914,0.5328726,0.808262
0.6777727,0.7635051,0.84267664,0.71708184,0.66164035,0.86488277
0.7444948,0.83800817,0.8364313,0.6834478,0.527944,0.8306681
0.7866724,0.834676,0.8747371,0.7893621,0.6535702,0.8716759
0.6475416,0.65056366,0.78138655,0.6253869,0.6148033,0.8161552
0.66343415,0.8958643,0.7830926,0.6795523,0.49718753,0.7862234
0.74039495,0.62817687,0.8596051,0.72956246,0.7397854,0.8667257
0.6185815,0.6391329,0.7522633,0.5925851,0.5808383,0.7824153
0.69610804,0.7842495,0.75888914,0.6318083,0.47841537,0.7584884
0.7515758,0.64750123,0.8096728,0.6909683,0.65189993,0.81470907
0.59054303,0.64694935,0.7539639,0.5903152,0.56471354,0.78084904
0.64869785,0.8999689,0.7518388,0.64522845,0.48170108,0.75395685
0.7305616,0.7827557,0.84030896,0.70433664,0.59466326,0.8422244
0.6549632,0.6755928,0.79101676,0.626599,0.550113,0.8047488
0.8412351,0.6616649,0.8951162,0.7749932,0.70451075,0.88879776
0.62350136,0.861752,0.7279035,0.6039742,0.45526156,0.7412229
0.7872313,0.84619683,0.8377218,0.68993294,0.542625,0.8229294
0.7601294,0.5651737,0.7915398,0.68847215,0.59838146,0.7934743
0.7323417,0.76917744,0.83998984,0.71358716,0.664592,0.85896933
0.75883377,0.7509246,0.83115715,0.68108743,0.59907514,0.83119553
0.61165905,0.61451876,0.7608428,0.61330694,0.5918917,0.7811462
0.62745345,0.6816565,0.801448,0.6430795,0.5804985,0.8313361
0.7182355,0.7430445,0.81263155,0.67534095,0.5622359,0.82494247
0.69935125,0.6993323,0.8027581,0.6451724,0.56050414,0.8158233
0.7393306,0.76960945,0.8511879,0.7358688,0.6064265,0.8633379
0.76663774,0.7175194,0.8446391,0.708445,0.61524945,0.86007965
0.5849985,0.6023845,0.7390693,0.5698104,0.51988,0.75443685
0.70734024,0.7244028,0.827987,0.77562314,0.60685146,0.8426457
0.72319406,0.6942553,0.84621274,0.7005999,0.6540172,0.8649448
0.6880054,0.69110334,0.80901176,0.67856693,0.62305886,0.8345324
0.7110891,0.6823929,0.79676425,0.6179489,0.5693174,0.8089715
0.6486001,0.8808734,0.79364187,0.68563575,0.52488434,0.8041403
0.67283064,0.64695174,0.7866916,0.64235586,0.6047377,0.8100526
0.74092793,0.7817415,0.8247578,0.7045604,0.5602062,0.8156279
0.68949413,0.86761177,0.7680572,0.66922706,0.5446073,0.76709807
0.80113435,0.580652,0.82009083,0.6633059,0.60789984,0.82780933
0.6419315,0.6256215,0.76461124,0.60550535,0.5358187,0.7875491
0.59941024,0.8407298,0.8115415,0.7003178,0.539153,0.8348358
0.6476541,0.7790867,0.8153329,0.76964825,0.5579804,0.83884066
0.7081899,0.76056945,0.84677815,0.7144641,0.6736597,0.8621966
0.6993442,0.71137905,0.8493898,0.7354385,0.66845846,0.8678623
0.676585,0.8578379,0.74984115,0.63836724,0.47172084,0.74396396
0.76906526,0.6694887,0.8393741,0.7181184,0.669358,0.8442388
0.6901625,0.6184066,0.82831156,0.6738509,0.66591936,0.8501151
0.6373418,0.6555665,0.7898462,0.65214497,0.57126576,0.8157744
0.6188684,0.77647823,0.7750207,0.60721457,0.5458296,0.7958759
0.6121863,0.59566396,0.76230764,0.6025007,0.5508079,0.78018755
0.8087231,0.73651516,0.8451443,0.7527696,0.63062143,0.8359277
0.5851626,0.6373806,0.77760434,0.60284007,0.5577366,0.80050373
